Date, PlayerID, Country, Action, Info
2015-08-31 09:44:09.736,2632,USA,Complete
2014-04-29 13:48:27.202,612,China,Level,1
2014-11-30 22:29:21.987,672,Russia,Complete
2014-09-23 09:40:19.875,1866,Russia,Try
2014-02-12 05:28:09.46,228,Germany,View
2014-05-18 04:48:38.735,1541,Germany,Level,1
2014-02-10 00:07:59.83,489,Russia,Try
2014-12-04 12:43:29.013,845,Germany,Level,1
2015-09-17 04:16:07.747,1680,USA,Try
2015-03-08 08:36:47.387,1758,Russia,View
2014-12-01 05:46:22.374,1282,Germany,Try
2015-08-29 13:40:07.21,1052,China,Level,2
2014-05-11 22:04:21.019,2756,USA,Complete
2014-01-18 01:43:57.97,712,Russia,Level,1
2015-06-30 09:37:20.72,2742,USA,Try
2014-05-16 02:44:41.106,1099,Russia,Buy
2014-07-16 23:54:58.979,1470,China,View
2015-02-01 21:25:28.971,974,Russia,View
2015-09-02 14:27:08.192,861,China,Buy
2015-11-20 01:37:48.341,2232,USA,View
2015-06-24 19:05:08.837,540,China,Complete
2015-06-07 06:48:56.26,2950,USA,Try
2015-03-18 22:12:39.889,2764,China,Complete
2014-11-03 07:02:37.339,2114,China,Try
2015-10-11 01:12:21.373,1966,China,Try
2014-02-09 18:58:35.466,1114,Germany,Level,1
2015-01-19 01:34:53.633,1423,China,Try
2015-04-17 13:17:17.559,2878,Russia,Buy
2015-06-22 21:16:04.274,1256,Germany,Buy
2014-08-24 23:56:12.881,1245,Germany,Level,2
2014-06-16 00:28:44.728,1760,Germany,Level,1
2014-07-16 17:43:50.023,1928,USA,Complete
2014-07-31 09:35:34.469,783,Russia,Try
2014-05-07 06:37:47.766,180,China,View
2015-02-22 19:28:56.472,639,Germany,Level,1
2014-02-13 09:13:07.363,14,Germany,Level,1
2015-01-08 18:44:06.199,1784,Germany,Try
2015-04-08 07:46:57.287,1581,USA,Level,1
2015-05-07 06:12:16.023,238,Germany,Try
2015-01-06 11:26:13.219,1067,Russia,Complete
2015-01-22 23:19:10.574,484,USA,Try
2015-11-25 11:44:07.211,208,Russia,Try
2014-10-19 18:36:07.637,2316,China,Buy
2014-01-20 13:11:57.716,2287,Germany,Level,3
2015-02-20 20:49:13.677,1876,Russia,Level,1
2014-07-16 21:12:26.175,2206,Russia,Buy
2015-09-17 05:13:14.346,2860,Russia,Level,1
2014-07-01 01:40:41.036,2,USA,View
2014-03-09 01:16:28.038,1617,Germany,Complete
2015-05-07 06:59:26.657,1904,Russia,Complete
2014-08-23 18:22:35.119,624,USA,Level,1
2015-10-30 02:34:17.751,787,Russia,Buy
2015-05-06 01:55:57.955,575,Germany,View
2014-02-09 20:35:30.449,631,Germany,Buy
2014-05-13 20:16:40.804,49,USA,View
2015-09-28 07:12:37.712,340,Germany,Try
2014-03-07 06:51:06.643,2507,USA,Try
2014-09-14 13:48:02.729,30,USA,Level,2
2014-08-17 02:05:04.621,1077,USA,View
2015-04-25 02:35:53.611,626,China,Buy
2014-04-21 03:25:02.198,2377,China,Level,1
2015-03-28 13:12:17.458,1400,China,Complete
2014-11-24 07:54:04.849,1344,USA,Buy
2014-05-20 08:23:32.613,777,Germany,Level,4
2015-06-13 03:48:41.356,2804,Germany,Buy
2014-11-27 01:38:12.063,537,USA,Level,1
2014-01-17 15:42:43.94,264,Russia,Try
2014-02-12 00:49:21.234,2257,China,Try
2015-01-01 07:24:47.371,154,Russia,View
2014-07-10 10:33:36.539,596,USA,Buy
2015-12-15 11:15:04.544,501,Germany,Complete
2015-10-10 11:32:36.435,2791,Germany,Complete
2015-12-21 00:08:16.304,1766,Russia,Try
2015-10-08 15:23:42.147,2456,Russia,Try
2014-02-03 14:48:32.539,2324,Russia,Complete
2014-09-03 17:25:45.941,1549,USA,View
2014-05-25 14:42:50.563,815,Russia,Try
2014-02-13 17:46:37.974,1105,China,Level,2
2014-01-09 12:58:51.089,1352,Russia,View
2014-05-04 05:18:11.025,2097,USA,Try
2015-03-21 11:53:54.297,310,Germany,View
2014-06-22 02:45:28.97,1529,Germany,Level,2
2014-11-14 11:20:52.302,182,Russia,Level,1
2015-11-07 19:36:10.984,2609,China,Buy
2015-07-29 14:37:37.913,730,USA,View
2014-06-20 10:56:24.648,1622,USA,Level,1
2014-09-17 16:05:55.202,2408,Germany,Level,2
2015-05-29 00:59:25.116,1840,Russia,Try
2014-07-23 15:06:17.859,797,Germany,Level,1
2014-07-07 13:33:08.338,596,USA,Level,1
2014-12-08 16:35:08.853,2522,China,View
2015-01-14 15:53:15.729,1358,Russia,Buy
2014-05-30 14:49:57.769,888,China,Buy
2015-07-01 22:27:28.643,1416,Russia,Level,1
2014-07-14 16:49:26.466,210,Russia,Complete
2015-07-27 12:57:46.5,2544,USA,View
2014-03-01 05:34:17.334,1577,Russia,Complete
2015-03-13 03:06:28.355,2733,Russia,Buy
2015-05-02 19:55:17.149,1521,Germany,Buy
2014-09-26 18:32:41.856,2850,Germany,Complete
2014-09-22 11:14:37.847,1823,Russia,Complete
2014-05-15 22:25:20.55,2840,China,Complete
2015-03-12 13:27:01.124,2439,Russia,Level,3
2015-07-10 02:58:41.044,1814,Germany,Buy
2014-06-01 22:46:27.689,1282,Germany,Try
2015-08-01 07:37:05.899,2134,Germany,Complete
2014-02-15 03:45:20.443,1327,Germany,Try
2015-09-01 17:54:56.711,349,Russia,View
2015-12-11 17:51:53.216,2274,Germany,Level,1
2015-09-05 03:58:04.662,2590,USA,Complete
2014-05-15 03:12:03.777,2767,Russia,View
2015-05-29 04:32:58.769,779,USA,Complete
2015-10-29 17:42:38.033,866,China,Complete
2014-12-24 19:29:57.701,2750,Germany,View
2015-06-02 18:21:03.867,2286,USA,Complete
2014-05-12 16:46:39.97,150,China,Try
2015-04-05 12:39:02.042,1608,USA,Level,1
2014-03-07 08:37:55.326,1718,China,View
2014-12-27 15:05:30.008,1462,China,View
2014-08-30 19:18:33.322,2293,Russia,View
2015-06-06 20:45:30.762,397,Germany,Complete
2015-11-27 18:44:59.175,1673,Germany,View
2014-12-01 04:41:23.526,927,Germany,Level,1
2015-04-02 04:42:21.829,2155,China,Try
2014-04-12 15:22:04.394,2982,USA,View
2014-01-06 19:42:49.789,1390,Germany,Buy
2015-01-10 10:47:14.189,2745,Germany,Complete
2014-05-15 21:21:52.289,885,Russia,Try
2015-09-13 09:32:13.436,2601,China,Level,2
2015-07-22 16:18:31.254,272,Russia,Buy
2015-12-06 13:20:06.19,2687,Germany,View
2015-04-09 16:25:52.016,2191,China,Level,1
2014-03-12 09:27:07.175,2261,Russia,Try
2014-06-07 11:37:56.561,2398,Russia,Level,1
2015-10-10 13:27:46.939,888,China,Buy
2014-02-03 21:39:33.378,452,USA,Complete
2015-12-16 04:45:50.878,2151,USA,Level,2
2015-10-10 13:24:58.758,1079,China,View
2015-12-06 03:17:21.681,2391,China,Buy
2014-12-15 10:11:59.385,1090,USA,Complete
2015-06-06 19:52:06.207,1689,China,View
2015-12-29 11:17:19.068,2425,USA,View
2014-08-19 08:39:49.033,77,Germany,View
2015-03-26 00:19:58.024,2712,USA,Complete
2014-04-11 10:07:00.325,2713,Germany,Complete
2015-07-13 20:58:21.464,2426,Russia,Try
2015-07-25 12:51:09.87,1485,USA,Buy
2014-01-10 22:08:00.466,2506,China,View
2015-10-24 10:58:14.465,300,Germany,Level,1
2015-04-25 03:25:21.669,46,USA,Buy
2014-05-21 01:09:38.999,2012,USA,Try
2014-11-09 19:04:42.397,2401,China,View
2015-11-22 12:05:24.011,1733,Russia,Level,1
2015-11-20 18:53:51.996,2826,Russia,Try
2014-03-15 06:29:07.641,2009,Russia,View
2015-07-02 20:35:14.83,2493,Russia,Level,1
2015-03-21 12:21:37.11,89,USA,Try
2014-04-08 15:58:23.438,2499,Germany,Buy
2014-12-28 11:48:55.954,259,USA,Try
2014-01-27 09:30:14.3,1221,Germany,Complete
2014-02-11 15:51:24.784,2983,Germany,Complete
2015-06-19 23:29:22.668,116,China,Try
2015-12-17 21:39:47.893,1335,USA,Level,2
2014-04-10 12:30:41.615,824,China,Buy
2014-09-26 16:44:47.705,929,USA,Complete
2015-09-21 01:26:17.812,1189,Russia,View
2015-11-12 14:26:07.664,2359,China,Complete
2014-11-05 05:29:24.652,1538,USA,View
2015-09-23 21:07:38.217,2853,Germany,Complete
2014-06-04 22:47:07.604,337,USA,View
2014-04-01 15:44:26.032,2637,Russia,Complete
2014-03-21 17:48:28.796,1070,China,View
2014-04-30 09:48:19.028,2235,Russia,Level,2
2015-09-28 18:14:00.257,1952,USA,Buy
2014-08-29 04:38:05.402,1682,China,View
2015-05-11 03:33:04.845,829,Russia,Complete
2014-11-28 10:00:29.636,1389,USA,Try
2014-12-04 19:55:10.055,371,USA,Level,1
2014-10-13 12:48:23.208,2129,China,Buy
2015-10-16 07:41:31.12,2416,Germany,View
2014-12-24 12:02:16.933,2383,Germany,Level,1
2014-04-30 16:03:06.509,2064,Russia,Buy
2014-07-18 08:41:38.108,1029,Russia,View
2015-11-08 03:11:34.001,1882,USA,Level,2
2015-08-15 18:51:40.124,2090,China,Buy
2014-02-08 16:28:59.339,1329,USA,View
2015-02-18 22:32:46.697,1039,USA,View
2014-02-09 23:03:00.772,1241,China,View
2015-05-15 12:37:58.211,1879,China,Level,1
2014-08-16 17:13:22.597,1003,China,Buy
2015-12-31 08:25:03.966,988,Russia,Try
2014-12-25 11:16:20.564,2746,USA,Buy
2014-07-17 06:09:48.714,445,USA,Level,2
2015-07-20 07:53:02.4,1683,USA,Complete
2014-10-04 19:06:03.003,340,Germany,View
2015-07-26 16:48:01.098,2435,Germany,View
2015-01-06 11:19:16.466,1272,China,Complete
2014-08-23 22:04:19.787,2959,USA,Try
2015-02-01 21:59:49.723,1038,Germany,Level,1
2014-08-25 10:21:29.088,2425,USA,Buy
2014-06-13 20:22:04.506,231,Germany,Try
2015-04-03 14:42:20.27,157,Germany,Level,1
2015-07-12 03:55:30.253,2232,USA,Complete
2014-11-29 20:15:02.431,1480,USA,Complete
2015-12-11 00:14:23.261,2823,Russia,Try
2015-06-28 22:16:49.772,2096,Russia,Buy
2014-04-01 04:51:58.983,1404,China,Complete
2015-05-08 11:05:19.469,1330,Germany,Try
2014-02-24 19:45:35.231,548,Russia,Buy
2014-02-09 06:03:58.216,2356,Germany,Buy
2014-10-05 08:38:51.77,367,Germany,Level,1
2014-11-09 09:27:36.282,264,Russia,Complete
2014-11-02 05:47:21.048,922,Russia,Level,1
2014-01-29 02:14:38.214,1559,Russia,Complete
2015-07-27 02:33:46.363,2662,China,Level,3
2014-01-11 20:31:56.088,2473,Germany,View
2014-11-16 16:19:05.475,1618,China,Level,2
2014-11-09 02:58:44.565,1158,Germany,Complete
2014-10-06 13:55:47.998,833,Germany,Complete
2014-02-28 23:35:46.002,2661,USA,Buy
2015-09-13 22:29:30.684,256,Germany,View
2014-05-08 00:25:56.639,241,Germany,Level,1
2014-07-30 03:35:14.697,92,China,Level,2
2014-06-03 22:32:44.698,1419,Germany,Level,1
2015-03-12 15:34:29.475,2321,Russia,View
2015-07-28 01:42:37.547,2847,Germany,Level,1
2014-11-10 00:19:34.303,1877,China,Buy
2014-03-30 07:17:44.264,1854,China,Try
2015-01-08 06:51:12.346,1723,Germany,Level,2
2014-12-31 14:44:59.271,1288,Germany,Try
2014-07-09 20:15:44.981,2784,Russia,Try
2015-11-22 18:08:05.791,986,China,View
2014-06-01 16:28:26.991,1491,USA,Level,1
2015-08-17 05:08:28.353,2996,China,Complete
2015-11-30 11:08:35.248,1395,Russia,Level,1
2014-04-04 01:01:19.488,1404,China,View
2015-05-31 03:13:15.404,1102,Russia,Try
2015-09-12 15:53:30.695,362,USA,Complete
2015-02-25 13:35:34.981,2491,China,Buy
2014-10-16 05:48:47.254,2685,China,View
2014-07-04 23:13:50.937,2955,China,Complete
2014-03-01 18:07:23.754,2108,USA,Buy
2015-05-21 11:17:52.526,2150,Germany,View
2014-09-13 07:25:42.255,1075,USA,Complete
2015-10-15 17:38:35.101,469,China,Try
2015-10-21 20:42:26.923,1653,Russia,View
2014-01-04 22:07:26.82,234,USA,Complete
2014-04-15 21:57:37.272,1928,USA,Try
2014-06-29 21:11:29.356,329,Germany,Level,1
2015-01-26 06:50:29.628,1000,Russia,View
2014-11-03 22:10:42.525,2759,Germany,Level,2
2015-07-06 13:42:46.569,1411,USA,View
2014-01-06 23:43:42.894,2363,Germany,Complete
2015-08-06 09:33:26.346,1636,China,Level,1
2014-03-16 14:48:06.073,658,Russia,View
2014-09-25 01:11:02.153,1970,USA,Level,1
2015-05-15 12:41:31.647,1556,Russia,Buy
2014-06-09 14:10:17.798,2936,Germany,Buy
2014-01-01 04:30:10.369,1421,China,View
2014-08-29 01:58:50.151,54,Russia,Try
2014-01-27 04:30:20.795,1704,Russia,Complete
2015-12-23 23:40:20.931,586,Russia,Complete
2014-09-11 19:49:49.806,1134,China,Try
2014-06-27 08:40:34.993,1608,USA,Complete
2015-07-04 16:55:06.305,199,USA,Complete
2014-07-18 23:02:27.223,1516,Germany,View
2015-04-07 17:10:44.193,394,Germany,Complete
2015-03-27 19:36:07.46,820,China,View
2015-09-13 06:16:56.871,2460,USA,View
2014-09-19 10:30:52.342,2838,USA,Complete
2015-01-31 01:32:07.092,2616,Germany,Level,3
2015-04-12 04:34:33.978,1633,Russia,View
2014-07-25 09:45:56.082,1486,Germany,View
2014-04-28 23:47:06.6,2309,Russia,Level,2
2014-10-02 04:09:44.955,2226,Germany,Try
2015-01-23 21:34:21.049,2521,China,Complete
2014-07-28 12:30:18.173,2064,Russia,Buy
2015-02-24 17:08:08.305,2794,Germany,Buy
2014-11-19 13:13:08.456,242,China,Level,1
2014-01-16 04:19:30.581,23,China,Buy
2015-11-21 19:41:45.858,1096,USA,View
2014-04-29 21:30:41.663,244,Russia,Level,1
2015-10-29 01:19:05.885,737,USA,Level,2
2014-10-12 12:52:17.881,540,China,Try
2014-12-11 21:37:07.658,580,Germany,View
2015-06-01 11:32:08.865,1688,USA,Try
2015-04-28 02:01:21.223,1694,USA,View
2015-04-09 11:01:52.09,2895,China,View
2015-06-10 19:36:04.843,708,China,View
2014-03-15 07:27:17.321,2737,Russia,Level,1
2015-02-18 19:16:40.877,2745,Germany,Complete
2014-06-10 10:49:23.976,1152,China,Level,1
2014-10-27 16:55:27.242,1622,USA,Try
2014-03-02 04:01:29.795,1095,Germany,Try
2015-08-08 09:47:02.253,1297,Germany,View
2015-11-08 07:49:23.693,202,Russia,View
2015-03-06 22:39:31.169,287,China,Complete
2014-08-30 14:20:16.958,2585,USA,Try
2015-02-21 10:18:02.536,2546,USA,View
2014-08-10 19:27:11.791,600,Germany,Level,1
2015-08-08 20:26:28.349,2019,USA,Buy
2014-10-16 12:34:48.386,191,Germany,Buy
2015-09-14 01:53:49.055,2875,China,Try
2014-06-06 10:12:51.479,2180,Russia,View
2014-12-25 22:11:30.799,130,Russia,Try
2015-12-16 15:43:55.389,2599,Russia,Level,2
2015-02-27 15:07:52.922,2144,Russia,Buy
2015-12-15 15:51:05.683,915,China,Complete
2014-04-02 14:45:48.855,232,China,View
2014-02-21 16:12:18.863,2766,China,Complete
2015-08-26 20:10:22.397,1359,USA,Level,1
2015-03-24 10:27:35.337,1550,Germany,Buy
2015-01-24 15:31:54.804,656,China,Buy
2014-11-05 05:24:53.928,1986,Russia,View
2014-11-17 09:51:37.36,2234,USA,Buy
2015-05-10 20:31:40.355,2491,China,Try
2015-12-12 20:55:18.472,2524,Russia,Buy
2015-09-30 16:17:30.871,982,Russia,Complete
2015-04-26 11:41:49.427,1136,China,Try
2014-05-31 05:54:56.44,2461,USA,Try
2014-11-12 15:52:22.768,2948,Russia,View
2014-01-20 16:43:51.933,1492,USA,Level,2
2014-05-30 04:47:01.295,2923,USA,Complete
2014-06-25 11:46:27.733,409,China,Level,1
2015-04-01 20:14:27.436,2872,Russia,Complete
2015-07-15 13:58:38.775,1886,USA,Complete
2014-09-06 05:41:24.876,2158,Russia,View
2014-12-08 15:23:59.073,2193,Germany,Try
2014-06-21 04:08:08.049,1047,Germany,View
2014-04-08 09:57:00.465,280,Russia,Try
2014-10-22 11:15:42.695,2219,USA,Complete
2014-11-23 20:01:28.099,2510,China,Buy
2015-09-30 08:11:59.203,2640,Germany,Buy
2014-01-21 23:30:14.036,669,USA,Complete
2014-08-18 14:22:00.285,1793,China,Buy
2015-11-17 11:32:55.778,602,Germany,View
2014-07-07 12:49:22.601,1990,Germany,Level,1
2014-08-01 11:37:37.118,2571,China,View
2015-02-09 20:34:41.858,1254,Russia,Complete
2015-08-27 18:12:33.94,214,Germany,Try
2014-03-23 12:17:29.95,989,USA,Try
2015-03-16 01:34:43.451,2680,USA,Try
2014-03-27 17:47:41.921,432,USA,Complete
2014-04-17 09:10:51.518,1320,Germany,Complete
2014-08-06 05:52:54.242,1607,China,Try
2015-06-28 01:57:41.096,1030,Russia,Try
2015-11-13 18:47:59.919,1266,Russia,Complete
2015-05-25 16:07:17.526,102,China,Try
2015-04-26 01:52:56.099,1050,China,View
2015-06-05 04:44:00.104,1180,Germany,Buy
2014-07-16 08:45:19.533,1843,China,View
2015-07-20 21:39:05.544,1702,USA,Level,1
2014-03-06 10:33:44.16,59,China,Try
2014-05-02 06:09:23.81,2898,Russia,Buy
2015-03-08 13:38:11.95,1329,USA,Buy
2014-12-10 22:46:16.174,2229,USA,View
2014-09-01 02:04:12.403,1839,Germany,Complete
2015-06-17 22:40:59.262,862,Germany,Buy
2014-10-31 01:36:05.676,2276,Germany,Buy
2014-03-13 05:12:56.023,1527,USA,Try
2015-12-30 21:16:31.504,132,Russia,Complete
2015-04-18 05:46:45.361,2879,Germany,Level,1
2015-03-27 01:17:59.36,2830,China,View
2014-05-22 20:44:49.017,207,China,Buy
2014-08-03 03:32:39.949,2922,China,Try
2014-07-19 15:41:08.863,103,Russia,Complete
2015-06-10 05:07:04.0,1314,Germany,Try
2015-04-12 07:23:07.07,442,China,Complete
2015-12-24 11:27:17.927,278,Germany,Level,2
2015-11-08 06:07:05.613,1778,Germany,Try
2015-04-25 17:21:42.518,2703,USA,Level,1
2014-09-15 00:34:28.375,20,Russia,Buy
2014-03-20 04:26:49.407,835,Russia,Complete
2015-02-24 11:54:05.875,980,China,View
2015-01-04 07:22:46.226,1483,Germany,View
2014-03-17 15:17:24.459,2162,Russia,Complete
2015-08-22 05:24:51.712,409,China,Buy
2015-10-05 19:32:42.081,1884,USA,Buy
2015-05-15 07:37:00.209,2402,USA,Level,1
2015-10-29 07:04:38.875,602,Germany,Buy
2014-03-03 16:13:43.866,1250,Russia,Buy
2014-03-06 00:45:08.192,2030,China,View
2014-04-15 20:36:47.479,2601,China,Try
2015-02-05 08:02:08.755,1422,Russia,View
2014-12-28 18:12:27.151,2435,Germany,Try
2014-07-07 12:52:17.718,109,USA,Complete
2014-01-06 22:56:13.325,2636,Germany,Try
2015-04-03 05:44:00.828,2159,China,Level,3
2015-09-18 09:30:42.555,1890,Russia,Level,1
2014-09-13 06:16:50.53,759,USA,View
2014-05-28 18:03:15.276,2887,Russia,Complete
2015-08-10 21:03:50.557,1668,Russia,Complete
2015-12-17 07:29:19.473,2560,USA,Level,1
2015-04-27 10:42:42.092,2869,China,View
2015-02-04 18:08:10.431,1848,Russia,View
2015-02-23 01:02:17.347,244,Russia,Try
2014-05-30 15:56:46.96,200,China,Try
2014-03-08 04:30:38.667,2903,USA,Buy
2015-08-30 02:48:25.333,812,Germany,Complete
2014-04-19 06:30:45.038,512,Germany,Level,1
2014-04-15 05:22:10.592,2322,USA,View
2015-07-27 18:50:17.76,2725,Russia,Try
2014-09-08 22:49:31.926,1440,China,Buy
2015-12-01 22:51:36.311,1576,Russia,Complete
2014-04-13 02:04:17.509,1760,Germany,Try
2015-03-10 20:48:17.351,2442,USA,Complete
2014-10-21 16:42:18.538,708,China,Buy
2014-06-17 17:34:22.029,2926,USA,View
2015-12-07 22:16:53.912,2385,USA,Complete
2015-10-24 07:32:39.096,763,Russia,Try
2014-08-28 12:16:26.678,2758,Russia,View
2014-05-03 04:48:13.244,1616,Germany,Buy
2014-06-17 19:10:28.608,2453,Russia,Complete
2014-08-13 23:13:30.651,1357,USA,Try
2014-10-27 17:10:09.71,1117,Germany,View
2014-06-24 20:51:00.075,2192,Germany,Complete
2014-01-02 10:49:59.601,83,Germany,Buy
2015-03-22 03:00:02.901,2736,Russia,Buy
2014-09-05 06:16:12.638,1818,Russia,Complete
2014-02-09 10:33:58.465,1891,China,Buy
2014-05-13 05:09:01.098,1385,Germany,Try
2015-05-29 19:53:35.035,141,Russia,Buy
2015-03-19 06:04:05.984,1898,China,Complete
2014-09-02 08:43:24.512,599,Russia,Try
2014-02-19 09:40:09.526,2709,USA,Complete
2015-07-24 22:37:04.873,944,Germany,Try
2014-10-10 11:58:37.961,2788,China,Try
2014-12-28 16:17:53.848,1067,Russia,Try
2015-05-02 06:21:35.886,2548,China,Complete
2014-10-11 00:20:48.91,1061,USA,Complete
2014-10-12 02:34:35.095,84,USA,Try
2014-08-16 03:42:19.183,894,China,Buy
2014-06-02 11:19:58.04,2559,Germany,Try
2015-09-03 22:24:13.51,1875,Russia,Complete
2014-05-08 02:47:43.972,2213,Russia,Buy
2014-05-17 16:57:46.075,1770,Germany,Complete
2014-10-22 03:29:28.745,2238,Germany,Complete
2014-12-03 08:54:09.928,171,USA,Complete
2014-11-28 04:02:04.239,1481,Germany,View
2015-01-20 02:47:56.513,1478,Russia,Level,1
2015-10-19 10:07:15.159,722,China,Try
2014-06-07 00:19:17.653,587,China,Complete
2015-09-19 05:13:16.159,1002,China,Complete
2015-05-21 00:41:39.182,161,Germany,Complete
2014-12-20 13:24:59.721,1225,USA,View
2014-04-05 14:00:46.882,1068,China,Try
2015-05-09 06:48:30.701,27,Russia,Buy
2014-02-22 05:51:38.158,1352,Russia,Try
2014-12-28 13:56:47.828,1625,Germany,Try
2014-03-19 15:39:10.253,843,USA,Level,1
2014-02-20 05:42:19.144,2148,USA,View
2015-06-22 07:09:32.032,259,USA,Try
2015-11-30 11:03:14.982,2666,China,Buy
2015-02-18 05:37:36.535,2405,Germany,View
2014-07-07 15:08:58.37,2896,China,View
2014-05-24 07:57:21.797,2821,USA,Buy
2015-11-18 20:11:50.145,2322,USA,Buy
2014-11-19 04:21:14.508,2,USA,Complete
2014-05-10 13:30:48.152,217,Russia,Try
2015-07-09 05:54:48.509,2016,Russia,Complete
2015-04-20 07:13:31.987,1774,China,Try
2014-01-14 08:32:51.289,1151,USA,Level,1
2014-03-26 14:03:06.959,2350,USA,Try
2015-12-17 03:43:17.546,2938,USA,Buy
2015-06-11 03:35:40.395,540,China,Try
2014-04-02 14:24:57.761,1649,Russia,View
2015-08-15 15:35:03.511,1571,Russia,Try
2015-06-04 02:45:49.828,2135,USA,View
2014-07-05 18:31:00.877,234,USA,Level,1
2014-05-05 11:47:42.128,2605,Germany,View
2015-01-22 02:06:52.744,2346,Germany,Try
2014-07-05 03:43:26.49,703,Russia,Buy
2014-02-17 12:03:10.806,465,China,Try
2015-01-18 21:13:30.325,1983,USA,Buy
2015-03-27 15:23:25.399,350,Russia,Buy
2014-03-14 14:07:35.535,1649,Russia,Buy
2015-04-23 01:08:11.989,371,USA,View
2015-07-05 05:57:41.113,1152,China,Try
2014-01-17 12:23:54.494,889,China,Level,1
2015-07-21 14:49:05.368,2011,China,Buy
2014-10-22 10:32:24.116,1290,USA,Level,1
2014-05-26 18:55:17.967,954,Russia,Complete
2014-07-29 11:47:48.834,199,USA,View
2014-07-30 05:23:06.89,2242,China,Level,1
2014-12-31 12:46:33.013,67,Russia,Buy
2014-10-24 08:34:24.788,778,USA,Buy
2015-01-12 01:17:11.87,137,USA,Complete
2015-04-23 08:30:28.382,1353,USA,Level,2
2014-02-20 00:56:06.609,1502,China,View
2015-10-15 03:45:28.993,2148,USA,Try
2015-08-18 13:55:11.36,753,USA,Complete
2014-02-02 09:15:11.152,322,USA,Level,2
2014-02-02 02:28:00.741,428,USA,Buy
2015-07-26 05:27:02.799,326,Germany,Level,1
2015-06-01 13:20:39.335,2256,Russia,Try
2014-01-11 21:18:15.165,261,Germany,Buy
2014-07-03 09:53:20.461,929,USA,View
2015-07-12 17:27:36.594,1420,Russia,Complete
2014-01-13 19:59:16.022,2861,Russia,Level,1
2014-09-04 16:07:47.313,2844,Germany,Level,3
2014-06-08 20:26:37.754,2198,China,Buy
2015-11-01 00:03:54.245,511,Germany,Level,3
2015-06-14 22:10:37.502,25,Russia,View
2015-11-12 03:05:09.32,2505,Germany,Buy
2014-05-29 16:41:01.946,526,USA,Buy
2015-09-29 10:35:09.222,284,USA,Try
2014-08-10 08:11:55.773,2568,China,View
2014-10-10 20:27:42.398,1884,USA,Buy
2015-12-01 08:00:03.699,2932,USA,Try
2015-08-29 02:53:58.639,2679,China,Level,2
2014-01-09 23:17:30.343,1186,China,Complete
2015-03-10 13:27:27.779,1047,Germany,Buy
2015-05-22 13:05:25.788,2924,China,View
2015-10-30 05:53:04.008,2047,USA,Buy
2015-05-15 11:34:55.035,843,USA,Buy
2015-12-02 07:06:10.826,962,Russia,Complete
2015-07-31 07:21:08.681,907,Germany,Buy
2014-10-12 08:48:31.797,2319,USA,Level,1
2014-12-07 18:57:13.241,2556,China,Complete
2015-06-18 22:06:37.942,1735,China,Buy
2015-06-03 03:13:52.296,1716,Germany,Try
2014-06-03 09:39:16.668,2692,USA,Try
2014-02-03 12:51:20.208,2062,Germany,Buy
2015-10-30 21:40:16.137,114,Russia,Try
2015-04-21 23:29:30.663,2793,China,View
2014-11-08 10:22:40.09,1321,Russia,Buy
2015-09-05 15:02:52.551,875,Russia,Level,2
2014-07-29 09:10:50.326,2749,USA,Try
2014-10-29 15:26:08.429,1500,Russia,View
2015-11-16 07:06:25.732,520,China,Try
2015-04-29 19:17:08.556,1231,USA,Level,1
2014-01-07 12:54:35.525,2718,Germany,Try
2015-12-17 18:03:03.679,2068,Germany,Buy
2014-03-05 23:16:51.161,2988,Germany,View
2014-09-28 05:56:17.875,1414,China,Level,1
2014-09-05 05:36:30.53,1807,Germany,Level,2
2014-09-09 06:06:10.707,2677,China,Try
2015-03-26 17:43:13.513,529,Russia,View
2015-12-06 05:32:52.335,1974,Germany,View
2015-11-15 23:02:49.565,2065,Russia,Try
2014-01-25 11:09:36.641,185,USA,Buy
2014-11-25 03:38:30.521,1799,Russia,Complete
2015-05-14 19:19:31.766,328,China,Try
2014-07-20 01:29:55.175,1106,Russia,Try
2015-10-01 15:33:33.314,1983,USA,Try
2015-09-09 18:36:12.695,1555,China,Buy
2015-02-09 12:35:03.448,2254,Germany,View
2015-04-08 06:09:15.916,1683,USA,Level,2
2014-12-12 03:18:22.973,1491,USA,Buy
2014-10-04 17:23:35.563,918,China,Buy
2015-11-08 05:06:31.866,762,Russia,Try
2014-06-04 10:28:46.219,1021,Russia,Try
2015-10-29 23:55:02.081,2790,USA,View
2014-07-28 23:51:06.827,2153,USA,Try
2014-12-11 18:27:51.475,1859,Russia,Buy
2015-08-21 18:30:21.409,410,USA,Buy
2014-05-21 05:11:37.057,2892,China,Try
2015-04-15 13:38:06.051,452,USA,View
2014-04-30 00:14:32.612,2702,USA,View
2015-05-08 02:03:43.612,559,Germany,Complete
2015-09-20 10:56:14.349,2143,China,Level,1
2015-10-21 07:54:36.445,1237,China,Level,1
2015-06-07 13:14:36.304,1628,Germany,Buy
2015-08-07 12:56:21.868,2217,China,Level,1
2014-10-17 07:36:09.04,2268,USA,Try
2014-07-16 17:59:40.473,1467,Russia,View
2014-01-11 17:35:52.56,2585,USA,Complete
2015-01-09 13:59:56.31,1550,Germany,Try
2015-08-12 03:53:05.894,2551,China,Try
2014-11-16 08:55:43.789,2464,USA,View
2014-01-03 13:49:24.757,433,China,View
