Date, PlayerID, Package, Price
2015-03-05 11:50:47.19,1242,Package5,9.99
2015-02-20 08:49:58.692,2370,Package3,2.99
2015-07-12 01:09:36.362,953,Package1,0.99
2015-02-08 18:23:23.646,41,Package4,4.99
2015-08-04 19:43:23.196,575,Package5,9.99
2015-01-02 01:12:40.157,2786,Package1,0.99
2014-10-20 16:24:35.621,2445,Package5,9.99
2015-12-10 13:25:05.464,1594,Package5,9.99
2015-07-03 11:47:25.414,449,Package5,9.99
2015-02-11 21:49:05.363,1770,Package1,0.99
2014-01-13 09:57:20.288,1666,Package4,4.99
2014-02-08 12:49:09.38,1417,Package6,49.99
2014-09-28 20:34:10.451,569,Package3,2.99
2015-11-02 10:38:46.029,104,Package5,9.99
2014-08-21 20:38:36.76,1050,Package3,2.99
2015-01-01 22:49:37.654,2885,Package6,49.99
2014-10-05 15:04:47.464,1667,Package2,1.99
2014-05-28 21:26:24.867,350,Package5,9.99
2015-06-08 03:52:00.773,744,Package5,9.99
2015-05-29 22:09:29.302,1013,Package4,4.99
2014-04-03 01:16:07.474,2786,Package4,4.99
2014-08-14 10:13:27.909,2566,Package6,49.99
2014-02-16 01:04:47.729,1044,Package2,1.99
2014-09-30 00:51:45.059,131,Package2,1.99
2015-05-29 21:49:27.851,1416,Package4,4.99
2015-07-05 16:14:15.151,1605,Package1,0.99
2014-02-13 09:49:33.848,1342,Package1,0.99
2015-05-27 12:11:44.425,320,Package5,9.99
2014-07-27 08:41:14.117,2184,Package4,4.99
2015-07-08 15:05:39.363,80,Package2,1.99
2014-12-29 20:30:44.798,206,Package4,4.99
2014-07-14 06:49:29.198,1012,Package5,9.99
2015-12-29 08:02:53.753,2673,Package1,0.99
2015-12-17 14:36:21.893,1626,Package1,0.99
2015-10-26 03:55:01.791,2544,Package1,0.99
2014-03-21 10:32:57.468,927,Package5,9.99
2014-08-14 02:37:15.698,1438,Package2,1.99
2015-08-24 20:48:10.727,1894,Package6,49.99
2014-05-22 17:37:31.28,139,Package1,0.99
2014-12-02 05:03:39.372,2105,Package2,1.99
2014-12-26 07:26:41.294,2252,Package3,2.99
2015-02-11 21:18:29.34,2788,Package1,0.99
2014-10-03 10:20:57.808,247,Package1,0.99
2014-12-22 20:08:39.613,2128,Package6,49.99
2015-01-28 09:28:25.199,1154,Package5,9.99
2014-06-02 03:19:30.622,2835,Package2,1.99
2015-08-22 04:18:18.704,1312,Package3,2.99
2014-05-10 05:04:00.918,2794,Package3,2.99
2015-06-10 01:40:51.407,2897,Package1,0.99
2014-05-14 12:06:19.266,247,Package2,1.99
2014-01-04 23:33:32.088,338,Package6,49.99
2014-01-05 00:46:08.289,1383,Package5,9.99
2015-12-13 21:23:44.168,1992,Package6,49.99
2015-12-22 02:52:38.029,119,Package6,49.99
2014-09-30 18:29:27.423,2914,Package4,4.99
2015-01-29 22:49:37.539,2393,Package2,1.99
2014-07-30 12:04:26.625,652,Package1,0.99
2014-03-17 16:49:33.865,2484,Package6,49.99
2015-04-04 17:15:29.099,2371,Package6,49.99
2014-08-19 16:01:15.603,2069,Package6,49.99
2014-10-22 15:41:41.033,2586,Package2,1.99
2014-05-08 19:49:11.215,2380,Package1,0.99
2015-01-22 06:22:21.456,2116,Package1,0.99
2014-12-25 14:41:38.082,330,Package5,9.99
2014-11-14 05:26:26.766,759,Package4,4.99
2014-01-10 21:11:11.507,905,Package4,4.99
2014-08-07 04:14:24.92,2738,Package3,2.99
2015-05-26 06:57:18.068,730,Package3,2.99
2014-06-24 01:19:55.182,1946,Package2,1.99
2015-07-04 14:58:06.827,279,Package6,49.99
2015-01-28 11:45:16.046,71,Package1,0.99
2014-09-11 19:07:54.489,1932,Package1,0.99
2015-09-15 06:56:27.196,2153,Package4,4.99
2015-01-13 09:40:01.552,2249,Package5,9.99
2015-09-24 02:45:08.68,1043,Package4,4.99
2014-06-22 09:44:43.037,1738,Package2,1.99
2015-08-02 11:18:57.246,729,Package4,4.99
2014-11-14 06:37:20.343,841,Package4,4.99
2014-11-19 06:23:39.775,1782,Package2,1.99
2015-09-13 09:37:38.955,151,Package2,1.99
2015-03-28 08:43:30.061,2310,Package5,9.99
2015-03-22 03:46:05.486,1313,Package5,9.99
2014-02-11 17:15:09.284,158,Package6,49.99
2014-01-20 14:40:32.371,85,Package4,4.99
2015-09-25 19:48:16.568,2555,Package6,49.99
2015-07-25 04:37:08.751,382,Package2,1.99
2015-02-19 03:07:44.83,649,Package3,2.99
2015-09-20 06:05:07.731,279,Package2,1.99
2014-06-26 19:11:48.478,4,Package4,4.99
2015-10-01 09:56:55.753,244,Package2,1.99
2014-05-26 09:21:36.943,174,Package5,9.99
2015-06-02 19:46:05.093,2736,Package1,0.99
2015-09-04 14:43:56.175,2275,Package1,0.99
2014-12-08 13:44:16.281,2661,Package6,49.99
2015-01-26 01:36:06.515,2325,Package5,9.99
2014-03-01 20:01:12.047,2477,Package2,1.99
2014-04-15 09:42:17.08,1248,Package3,2.99
2014-09-06 19:34:03.079,1401,Package6,49.99
2015-10-07 14:48:44.248,2238,Package3,2.99
2015-08-06 04:21:55.094,726,Package5,9.99
2015-04-24 12:46:10.428,2841,Package5,9.99
2015-07-29 14:45:17.935,643,Package2,1.99
2014-07-07 00:24:09.831,2204,Package4,4.99
2014-12-01 20:51:22.455,1687,Package2,1.99
2014-03-07 07:28:31.277,1454,Package3,2.99
2014-06-02 23:07:52.6,541,Package5,9.99
2014-06-16 22:14:23.074,2975,Package3,2.99
2015-03-11 15:58:35.756,2958,Package4,4.99
2014-11-07 07:25:57.715,1205,Package2,1.99
2015-05-31 11:27:58.613,2991,Package6,49.99
2015-05-03 09:26:04.958,2654,Package4,4.99
2014-03-20 02:38:51.521,2233,Package2,1.99
2014-10-19 19:35:57.821,1603,Package2,1.99
2015-10-12 13:10:15.37,1841,Package5,9.99
2015-02-24 09:34:37.852,2988,Package5,9.99
2015-05-27 23:41:59.583,383,Package6,49.99
2014-12-21 21:09:02.875,1396,Package6,49.99
2014-02-12 03:59:33.133,1167,Package5,9.99
2014-04-25 08:18:59.33,839,Package1,0.99
2015-11-27 02:31:55.515,191,Package4,4.99
2015-11-20 12:53:07.939,2956,Package5,9.99
2014-02-05 10:03:12.924,1993,Package6,49.99
2015-06-01 17:54:49.374,2651,Package2,1.99
2014-09-22 19:32:11.47,6,Package5,9.99
2014-04-27 12:06:23.126,2680,Package2,1.99
2015-05-17 00:40:28.491,1787,Package3,2.99
2015-11-12 00:38:18.006,1719,Package2,1.99
2014-11-14 06:13:55.777,1331,Package4,4.99
2014-06-22 18:23:27.662,588,Package2,1.99
2015-03-30 13:02:26.269,2396,Package4,4.99
2015-12-24 10:36:11.773,1162,Package6,49.99
2014-05-22 20:54:17.875,1912,Package3,2.99
2015-02-27 22:39:43.942,1483,Package2,1.99
2015-04-01 00:52:36.001,579,Package2,1.99
2015-08-11 13:52:42.627,592,Package3,2.99
2015-11-09 23:54:45.159,2208,Package3,2.99
2014-05-11 09:26:40.834,2792,Package1,0.99
2015-12-20 06:54:38.41,1183,Package3,2.99
2015-12-16 21:26:38.268,589,Package5,9.99
2014-01-15 23:40:17.569,246,Package5,9.99
2014-07-22 08:10:57.498,1466,Package5,9.99
2015-03-27 13:00:18.912,105,Package6,49.99
2014-04-01 02:47:49.612,262,Package5,9.99
2015-07-11 07:42:32.662,712,Package5,9.99
2014-06-06 05:58:26.466,2120,Package5,9.99
2015-06-20 22:27:22.293,1592,Package1,0.99
2014-10-31 03:44:16.197,2371,Package5,9.99
2015-09-16 15:00:24.207,2852,Package5,9.99
2014-11-16 21:04:04.703,2923,Package2,1.99
2015-03-08 16:03:35.134,104,Package4,4.99
2015-08-26 10:07:02.105,2682,Package5,9.99
2015-12-09 14:14:34.002,1146,Package4,4.99
2015-12-12 05:56:50.431,1615,Package5,9.99
2015-07-25 21:09:50.847,1944,Package4,4.99
2015-04-25 04:02:43.404,2511,Package3,2.99
2014-07-19 23:22:53.72,1997,Package1,0.99
2015-12-28 20:48:35.781,413,Package6,49.99
2015-09-17 01:01:30.535,1093,Package4,4.99
2015-09-16 14:18:21.734,2679,Package4,4.99
2014-05-04 19:25:37.264,649,Package4,4.99
2015-05-09 04:44:42.076,2506,Package1,0.99
2015-05-26 10:23:55.275,2213,Package6,49.99
2015-11-18 00:26:56.351,1416,Package6,49.99
2015-06-03 03:01:00.392,377,Package6,49.99
2015-12-19 08:52:52.097,279,Package3,2.99
2014-04-13 00:25:06.017,2604,Package1,0.99
2014-10-29 10:16:15.886,102,Package1,0.99
2014-05-29 04:53:06.893,1526,Package1,0.99
2015-09-11 15:16:22.815,1408,Package4,4.99
2015-01-19 15:23:37.51,2960,Package5,9.99
2014-02-14 05:07:55.244,120,Package1,0.99
2014-10-21 10:05:44.753,2359,Package1,0.99
2015-08-13 23:16:27.216,1472,Package5,9.99
2015-07-31 02:18:27.177,2185,Package1,0.99
2015-07-26 16:46:44.44,2483,Package4,4.99
2014-10-29 11:17:17.519,1810,Package4,4.99
2014-04-10 13:37:40.807,804,Package2,1.99
2014-12-19 02:22:07.461,123,Package1,0.99
2014-08-29 11:05:38.647,359,Package4,4.99
2014-01-31 12:03:21.385,1124,Package5,9.99
2014-10-02 19:29:52.504,834,Package4,4.99
2015-05-05 17:06:16.998,2049,Package5,9.99
2015-05-24 04:24:56.23,79,Package3,2.99
2015-06-04 09:55:31.937,1113,Package4,4.99
2014-07-21 11:07:51.497,1360,Package3,2.99
2014-08-02 03:05:00.563,928,Package3,2.99
2015-10-28 22:48:22.963,2717,Package6,49.99
2014-09-19 03:16:00.843,2181,Package2,1.99
2014-06-08 12:51:00.767,753,Package6,49.99
2015-04-13 01:27:25.305,990,Package4,4.99
2014-12-18 13:53:40.607,870,Package3,2.99
2015-08-18 07:49:25.562,2589,Package2,1.99
2014-12-22 09:32:16.694,2339,Package2,1.99
2014-02-08 07:08:25.114,2909,Package6,49.99
2015-10-26 14:37:36.945,821,Package4,4.99
2014-04-26 08:24:54.925,1419,Package2,1.99
2014-02-02 04:46:13.962,855,Package2,1.99
2015-04-02 03:32:19.624,954,Package1,0.99
2014-12-15 02:31:45.096,879,Package1,0.99
2014-07-24 21:43:10.512,1568,Package6,49.99
2015-09-20 16:14:30.22,1163,Package3,2.99
2015-09-25 16:20:52.585,1810,Package4,4.99
2015-07-21 08:46:59.293,305,Package3,2.99
2015-03-08 22:53:59.312,1659,Package3,2.99
2014-10-27 20:05:43.056,1129,Package1,0.99
2015-04-29 18:03:57.58,1388,Package2,1.99
2014-11-08 00:40:51.297,2899,Package2,1.99
2014-07-02 00:12:32.202,192,Package6,49.99
2015-01-10 20:16:48.667,1903,Package4,4.99
2015-05-08 19:27:33.028,1853,Package1,0.99
2015-11-22 20:44:17.747,2013,Package4,4.99
2015-04-12 23:33:19.484,2380,Package5,9.99
2014-10-05 18:01:05.595,2662,Package3,2.99
2014-11-28 11:20:10.639,253,Package4,4.99
2015-09-13 19:59:40.767,2477,Package4,4.99
2014-01-01 01:22:30.444,1098,Package1,0.99
2015-02-20 09:57:24.731,1227,Package1,0.99
2015-12-25 17:35:42.71,2646,Package6,49.99
2015-07-08 15:45:01.014,670,Package5,9.99
2014-03-13 03:01:06.391,74,Package6,49.99
2014-10-05 03:34:37.298,1881,Package6,49.99
2014-07-14 12:36:51.323,316,Package5,9.99
2015-03-29 07:14:08.2,1767,Package3,2.99
2015-06-21 09:12:54.654,2988,Package4,4.99
2014-06-22 04:53:30.587,2109,Package6,49.99
2014-12-25 02:40:13.112,721,Package1,0.99
2014-01-30 08:26:16.789,2992,Package2,1.99
2015-02-14 17:02:27.835,1413,Package6,49.99
2015-04-21 06:28:24.401,1975,Package6,49.99
2014-07-07 12:10:25.199,2125,Package4,4.99
2014-05-30 05:32:21.626,1572,Package1,0.99
2014-06-03 08:10:23.479,629,Package4,4.99
2015-02-06 15:18:58.395,1307,Package2,1.99
2015-04-18 19:07:31.037,2453,Package6,49.99
2015-12-04 17:10:06.475,945,Package5,9.99
2014-05-12 06:04:19.402,1170,Package1,0.99
2015-12-14 14:02:25.334,2890,Package1,0.99
2015-01-29 18:18:06.678,1759,Package2,1.99
2014-09-08 00:53:08.633,700,Package6,49.99
2014-03-22 11:05:50.472,1621,Package2,1.99
2015-02-13 21:24:54.175,2423,Package1,0.99
2015-10-03 19:17:17.319,884,Package3,2.99
2014-01-10 05:04:21.154,1655,Package1,0.99
2014-05-14 04:24:56.452,592,Package1,0.99
2015-03-03 05:10:09.595,1072,Package2,1.99
2015-02-22 13:35:30.195,275,Package2,1.99
2014-03-11 23:36:48.512,2466,Package5,9.99
2014-08-05 11:55:32.485,984,Package5,9.99
2014-01-01 05:32:33.008,2056,Package5,9.99
2015-10-02 02:40:08.676,1684,Package2,1.99
2014-05-21 23:30:31.577,151,Package1,0.99
2014-11-22 18:16:36.668,1660,Package2,1.99
2014-10-30 04:00:41.012,865,Package2,1.99
2015-05-16 18:49:15.599,2439,Package3,2.99
2015-01-24 06:46:57.61,1941,Package6,49.99
2014-08-22 14:25:21.668,2385,Package6,49.99
2015-07-01 10:06:41.027,2356,Package2,1.99
2014-03-17 05:30:15.648,1260,Package4,4.99
2015-08-11 17:46:52.422,958,Package2,1.99
2015-03-24 18:00:43.344,427,Package6,49.99
2014-04-22 12:15:38.67,1219,Package1,0.99
2015-09-01 04:44:16.309,1157,Package5,9.99
2015-01-06 19:12:12.012,297,Package6,49.99
2015-09-01 12:16:13.555,1576,Package1,0.99
2015-03-20 13:58:27.2,1991,Package2,1.99
2015-04-03 22:51:48.889,777,Package3,2.99
2014-11-01 14:55:37.168,221,Package4,4.99
2015-01-15 21:53:37.517,381,Package4,4.99
2015-06-03 02:50:20.09,121,Package6,49.99
2015-10-01 04:03:58.389,1703,Package6,49.99
2014-07-31 14:56:11.529,346,Package3,2.99
2015-08-01 23:49:59.382,1356,Package2,1.99
2014-05-31 08:06:43.517,2332,Package1,0.99
2015-07-05 05:37:43.72,2578,Package1,0.99
2015-10-04 09:23:17.234,2868,Package4,4.99
2015-11-26 20:42:04.199,1519,Package6,49.99
2014-02-08 01:47:06.314,2912,Package5,9.99
2015-12-19 20:02:25.758,2650,Package4,4.99
2015-12-21 05:05:07.734,1121,Package2,1.99
2015-02-23 08:54:14.425,2115,Package6,49.99
2014-02-12 15:26:01.588,379,Package6,49.99
2014-04-25 14:39:46.96,2267,Package1,0.99
2014-12-17 02:22:25.478,6,Package2,1.99
2015-12-16 08:27:00.091,2575,Package1,0.99
2015-02-18 09:10:23.349,395,Package2,1.99
2015-12-26 11:46:53.551,1110,Package4,4.99
2014-01-16 09:41:15.502,1090,Package2,1.99
2014-10-29 10:44:54.042,2794,Package3,2.99
2014-03-02 03:30:28.202,716,Package1,0.99
2014-12-01 02:28:24.218,2466,Package2,1.99
2015-03-27 14:44:00.786,544,Package3,2.99
2014-10-15 12:34:39.785,596,Package2,1.99
2014-09-23 01:51:35.382,401,Package6,49.99
2015-07-02 08:49:46.955,681,Package2,1.99
2014-04-18 23:30:59.335,2361,Package4,4.99
2015-07-26 14:45:13.43,2816,Package6,49.99
2014-03-22 11:02:07.162,1537,Package1,0.99
2014-11-21 00:41:25.245,2975,Package5,9.99
2015-02-21 01:08:45.834,1755,Package3,2.99
2014-01-07 04:53:21.981,2808,Package3,2.99
2014-05-24 08:52:59.064,2210,Package5,9.99
2015-08-20 11:08:40.482,1216,Package4,4.99
2015-05-26 01:36:51.033,2971,Package1,0.99
2015-03-18 11:00:12.664,2299,Package4,4.99
2014-05-21 04:52:24.346,515,Package3,2.99
2014-10-10 15:40:07.914,870,Package1,0.99
2014-06-22 13:26:32.413,249,Package2,1.99
2015-08-19 18:35:02.603,448,Package1,0.99
2015-10-27 22:19:06.027,2008,Package2,1.99
2014-02-27 14:53:09.821,1300,Package6,49.99
2014-03-04 02:21:29.79,1100,Package5,9.99
2014-11-12 16:04:56.908,1635,Package5,9.99
2015-06-19 04:25:46.998,1060,Package3,2.99
2014-04-22 02:31:29.77,1772,Package6,49.99
2015-11-22 12:52:21.899,1585,Package3,2.99
2014-08-01 16:40:04.319,2035,Package1,0.99
2015-03-06 22:24:33.042,1272,Package4,4.99
2014-03-07 12:17:14.545,63,Package1,0.99
2015-07-09 13:52:47.668,2823,Package5,9.99
2015-12-27 13:25:40.684,2233,Package1,0.99
2015-07-01 14:13:52.136,248,Package5,9.99
2014-02-05 11:55:24.794,2292,Package2,1.99
2015-05-22 15:07:42.833,2493,Package4,4.99
2014-08-31 05:04:17.615,2234,Package2,1.99
2015-08-17 23:46:54.061,2745,Package5,9.99
2014-06-18 17:56:02.378,703,Package1,0.99
2014-04-03 09:38:45.793,1733,Package3,2.99
2015-06-13 23:32:17.829,2003,Package4,4.99
2015-08-14 13:29:11.787,453,Package3,2.99
2015-04-02 15:55:35.107,421,Package4,4.99
2014-10-26 15:56:16.906,1424,Package2,1.99
2015-03-19 07:46:53.725,290,Package3,2.99
2015-06-07 13:33:22.71,425,Package5,9.99
2014-01-04 17:45:30.966,860,Package3,2.99
2014-04-04 23:00:58.421,1538,Package1,0.99
2014-05-13 23:21:24.363,898,Package1,0.99
2014-11-01 23:27:08.237,477,Package4,4.99
2015-09-18 11:12:52.882,1348,Package6,49.99
2014-03-19 21:02:19.126,907,Package1,0.99
2014-08-21 13:17:53.759,2688,Package4,4.99
2015-06-13 00:10:12.188,714,Package5,9.99
2014-01-27 13:04:09.605,703,Package4,4.99
2014-12-27 18:35:19.121,483,Package6,49.99
2014-12-15 22:07:58.773,2576,Package3,2.99
2015-11-01 21:24:48.721,693,Package1,0.99
2014-11-01 01:59:53.941,1983,Package5,9.99
2014-01-26 12:20:46.74,1935,Package4,4.99
2015-04-24 13:44:04.213,2520,Package5,9.99
2014-05-12 19:43:17.843,1637,Package1,0.99
2015-03-21 07:55:04.176,371,Package3,2.99
2015-09-28 22:08:41.056,1189,Package3,2.99
2014-03-24 13:05:04.306,1990,Package5,9.99
2014-05-15 10:05:41.633,515,Package2,1.99
2015-12-28 04:55:20.932,1161,Package1,0.99
2014-05-04 06:07:57.945,345,Package5,9.99
2014-11-03 05:51:56.13,705,Package6,49.99
2014-07-07 06:38:58.57,1808,Package6,49.99
2015-08-14 16:07:28.205,1150,Package3,2.99
2014-08-30 23:00:33.615,2259,Package4,4.99
2015-09-16 12:09:56.131,501,Package6,49.99
2015-04-29 11:18:47.936,202,Package4,4.99
2015-09-14 14:17:16.798,2310,Package1,0.99
2015-04-25 11:01:06.566,1926,Package3,2.99
2015-03-28 03:26:37.645,52,Package4,4.99
2015-08-13 23:33:41.57,530,Package3,2.99
2015-03-18 08:16:15.994,1495,Package2,1.99
2015-12-13 14:38:05.008,754,Package5,9.99
2015-01-27 23:15:15.181,794,Package6,49.99
2015-01-28 04:40:50.568,1797,Package1,0.99
2014-02-12 21:53:43.18,68,Package5,9.99
2014-02-25 17:36:07.07,1718,Package6,49.99
2014-01-13 02:05:27.996,2814,Package3,2.99
2014-03-28 13:01:06.396,2206,Package6,49.99
2014-11-06 18:58:22.426,804,Package4,4.99
2015-03-23 23:13:23.214,2376,Package6,49.99
2015-11-13 21:04:42.754,689,Package1,0.99
2014-03-01 12:10:43.253,1739,Package6,49.99
2014-04-06 05:49:26.127,103,Package5,9.99
2015-03-17 19:31:47.198,2733,Package6,49.99
2015-11-01 18:04:51.906,1202,Package3,2.99
2015-05-09 22:05:44.606,2962,Package4,4.99
2014-02-23 22:44:37.108,549,Package3,2.99
2015-07-10 10:12:01.35,960,Package2,1.99
2014-02-23 07:10:55.88,2657,Package6,49.99
2014-12-11 13:24:24.14,1416,Package4,4.99
2015-12-23 06:27:37.362,2156,Package6,49.99
2014-11-28 05:49:29.881,60,Package3,2.99
2015-05-09 22:19:16.312,2041,Package5,9.99
2014-11-01 14:31:39.842,1152,Package6,49.99
2014-02-08 14:46:03.584,2154,Package3,2.99
2014-11-10 02:21:06.214,634,Package3,2.99
2015-04-14 14:15:14.903,2600,Package2,1.99
2015-03-29 12:19:28.604,2714,Package3,2.99
2014-12-04 12:05:27.126,43,Package1,0.99
2014-05-21 20:17:04.744,1089,Package5,9.99
2015-06-10 10:51:11.394,1511,Package2,1.99
2014-03-07 05:14:56.002,2139,Package3,2.99
2015-03-17 00:53:14.837,1751,Package6,49.99
2014-11-05 23:26:02.173,1718,Package6,49.99
2014-09-27 18:07:28.449,219,Package1,0.99
2015-08-12 12:17:52.507,1334,Package6,49.99
2015-07-24 12:21:51.018,2126,Package3,2.99
2015-07-28 11:45:34.429,321,Package5,9.99
2014-02-21 09:10:39.535,657,Package3,2.99
2015-05-04 16:08:42.306,536,Package4,4.99
2014-02-11 21:07:20.97,685,Package3,2.99
2014-04-26 13:04:32.461,1245,Package2,1.99
2015-01-12 16:44:49.872,2039,Package3,2.99
2014-05-02 04:15:30.622,416,Package5,9.99
2015-06-21 13:56:33.857,1509,Package4,4.99
2014-12-13 03:07:39.318,1975,Package6,49.99
2015-04-20 11:43:09.935,128,Package4,4.99
2015-12-24 11:49:43.362,1783,Package5,9.99
2014-08-23 07:01:49.228,401,Package2,1.99
2014-05-25 02:46:37.348,2668,Package6,49.99
2015-09-21 19:28:38.982,898,Package2,1.99
2014-08-18 12:47:41.747,1758,Package2,1.99
2014-12-25 16:39:16.985,2969,Package6,49.99
2015-09-14 14:46:28.243,1394,Package6,49.99
2015-09-23 13:44:41.772,311,Package3,2.99
2015-12-30 10:14:55.072,1764,Package1,0.99
2015-02-05 05:13:29.878,2097,Package4,4.99
2014-01-06 14:49:28.64,123,Package1,0.99
2015-08-28 13:57:19.451,471,Package5,9.99
2015-04-25 16:59:05.656,1658,Package4,4.99
2014-06-11 08:27:10.217,1355,Package6,49.99
2015-06-18 06:23:35.483,1940,Package2,1.99
2014-06-19 17:02:41.908,825,Package3,2.99
2014-08-19 22:56:38.968,2831,Package5,9.99
2014-09-13 15:21:33.56,2260,Package1,0.99
2015-04-26 01:55:45.408,2335,Package2,1.99
2015-04-02 13:54:58.83,1150,Package5,9.99
2014-05-11 06:46:45.117,1179,Package2,1.99
2014-01-17 01:30:06.306,1982,Package4,4.99
2015-05-01 16:55:01.483,872,Package1,0.99
2014-03-01 22:41:34.857,51,Package3,2.99
2014-01-15 19:45:52.93,1423,Package2,1.99
2014-03-14 22:53:29.144,2974,Package4,4.99
2014-11-17 13:24:17.443,21,Package3,2.99
2015-02-06 15:13:35.94,2336,Package5,9.99
2015-07-02 15:45:10.794,2346,Package3,2.99
2015-08-20 23:41:59.643,267,Package2,1.99
2014-06-18 22:23:36.463,1419,Package3,2.99
2015-02-09 12:11:40.843,2147,Package2,1.99
2015-08-08 04:51:25.989,185,Package5,9.99
2014-04-30 02:56:31.901,2629,Package3,2.99
2015-04-15 17:41:41.823,380,Package2,1.99
2015-09-01 11:28:23.767,1976,Package1,0.99
2014-07-05 07:02:13.999,1590,Package2,1.99
2014-05-17 15:57:04.94,596,Package1,0.99
2014-11-02 03:37:06.44,1030,Package5,9.99
2014-11-23 02:20:19.247,735,Package5,9.99
2015-11-10 14:44:25.279,2235,Package1,0.99
2014-04-03 19:33:26.144,2399,Package2,1.99
2015-12-11 23:03:50.14,1030,Package4,4.99
2015-05-03 16:24:18.703,1885,Package1,0.99
2014-02-13 05:14:15.548,1456,Package5,9.99
2014-08-25 05:29:46.567,2201,Package6,49.99
2015-06-25 07:20:23.172,2513,Package3,2.99
2015-04-20 07:03:46.21,2205,Package3,2.99
2015-05-29 05:16:36.227,6,Package2,1.99
2014-09-15 04:41:17.049,1630,Package6,49.99
2014-08-18 22:15:53.868,1469,Package5,9.99
2014-08-10 04:33:02.177,1204,Package1,0.99
2015-04-22 15:09:42.424,2360,Package2,1.99
2015-02-23 01:37:14.48,531,Package1,0.99
2015-11-06 20:50:16.664,2546,Package4,4.99
2014-05-15 15:38:43.19,2324,Package5,9.99
2014-07-13 14:21:09.73,1808,Package4,4.99
2014-11-04 13:12:13.449,1017,Package6,49.99
2015-09-26 18:59:35.834,935,Package4,4.99
2014-09-09 05:18:52.33,25,Package2,1.99
2014-12-02 00:09:30.652,2941,Package2,1.99
2014-07-01 08:02:50.635,2383,Package6,49.99
2014-07-20 19:42:27.677,2768,Package2,1.99
2014-03-22 12:32:20.781,1596,Package3,2.99
2015-12-29 15:05:06.064,2039,Package2,1.99
2014-08-14 10:14:36.128,182,Package6,49.99
2015-09-03 21:56:27.92,1235,Package6,49.99
2015-04-16 21:52:23.076,25,Package2,1.99
2014-04-16 12:53:20.946,2284,Package1,0.99
2015-05-09 06:19:45.125,2783,Package5,9.99
2014-02-24 08:38:28.327,2447,Package5,9.99
2015-08-15 04:09:21.897,1560,Package5,9.99
2015-10-02 14:21:27.193,2678,Package3,2.99
2014-09-11 11:13:34.535,1055,Package6,49.99
2014-05-18 00:16:03.195,917,Package2,1.99
2014-11-08 10:10:36.891,1671,Package2,1.99
2015-11-29 07:20:15.355,1047,Package4,4.99
2015-04-27 16:33:11.744,1393,Package4,4.99
2015-04-02 07:02:03.037,1417,Package5,9.99
2014-10-30 05:54:54.982,2969,Package4,4.99
2014-12-21 03:30:26.774,2499,Package1,0.99
2014-08-16 14:49:38.45,2176,Package4,4.99
2014-05-20 22:17:31.127,854,Package1,0.99
2015-01-08 21:22:32.226,1292,Package5,9.99
2015-09-28 00:52:31.623,2296,Package6,49.99
2015-08-30 17:40:03.263,1922,Package2,1.99
2015-07-29 15:13:15.331,785,Package2,1.99
2014-10-05 02:52:12.868,541,Package4,4.99
2015-02-25 03:58:23.808,146,Package1,0.99
2014-05-26 21:14:08.022,2785,Package6,49.99
2015-06-20 19:13:27.33,121,Package6,49.99
2015-08-12 22:58:22.946,1119,Package1,0.99
2015-03-30 19:11:37.131,1550,Package2,1.99
2015-02-17 01:44:47.564,1817,Package6,49.99
2014-03-28 09:09:20.982,1613,Package3,2.99
2014-12-17 05:13:30.521,2725,Package3,2.99
2014-09-25 06:42:45.516,985,Package6,49.99
2015-01-21 08:00:10.094,357,Package6,49.99
2015-03-30 19:44:59.883,724,Package3,2.99
2014-11-14 06:01:56.539,1080,Package2,1.99
2015-10-01 12:54:39.846,1357,Package1,0.99
2014-11-05 16:30:13.188,1225,Package5,9.99
2015-12-09 23:21:02.872,2550,Package2,1.99
2015-06-10 20:03:10.266,670,Package2,1.99
2015-12-22 00:12:21.881,402,Package3,2.99
2014-06-11 11:47:59.071,1933,Package6,49.99
2014-09-28 09:16:29.382,1573,Package3,2.99
2014-04-01 13:44:08.303,1925,Package4,4.99
2014-03-16 18:40:32.719,2410,Package2,1.99
2014-08-25 14:22:00.276,980,Package4,4.99
2014-04-17 09:52:54.429,1144,Package3,2.99
2015-11-20 12:31:35.721,347,Package5,9.99
2015-06-22 05:51:27.266,942,Package1,0.99
2014-11-03 20:23:12.614,1394,Package6,49.99
2014-05-26 19:38:46.149,1748,Package3,2.99
2015-07-21 02:37:06.229,2012,Package2,1.99
2015-12-01 09:34:12.255,2001,Package1,0.99
2015-10-05 10:25:35.311,2129,Package1,0.99
2015-12-17 13:16:43.481,1302,Package2,1.99
2014-04-04 13:58:58.528,1500,Package3,2.99
2014-02-27 03:36:26.398,1455,Package2,1.99
2015-07-22 15:07:14.007,1547,Package3,2.99
2014-06-09 11:09:41.967,955,Package2,1.99
2014-08-21 11:46:58.614,793,Package1,0.99
2014-05-13 19:37:49.354,1346,Package3,2.99
2015-03-20 07:34:22.373,2242,Package3,2.99
2015-11-16 13:06:24.091,118,Package4,4.99
2015-04-24 18:07:03.883,2881,Package5,9.99
2015-01-26 02:33:50.251,2169,Package6,49.99
2014-02-20 12:17:47.551,1658,Package2,1.99
2014-01-22 08:40:46.16,725,Package6,49.99
2014-07-06 23:24:46.201,1843,Package2,1.99
2014-09-04 11:17:54.319,58,Package1,0.99
